"No.","Time","Source","Destination","Protocol","Length","Info"
"531","2023-03-21 23:04:41,676279","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1025, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"532","2023-03-21 23:04:41,698708","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1026, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"533","2023-03-21 23:04:41,719017","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1027, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"534","2023-03-21 23:04:41,742451","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1028, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"535","2023-03-21 23:04:41,757368","","","802.11","1691","Unknown protocol version: 2[Malformed Packet]"
"536","2023-03-21 23:04:41,763382","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1029, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"537","2023-03-21 23:04:43,592495","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"538","2023-03-21 23:04:43,844746","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"539","2023-03-21 23:04:44,782666","TP-Link_3e:e9:ec","Broadcast","802.11","70","Probe Request, SN=1289, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"540","2023-03-21 23:04:44,801418","e2:09:68:27:f4:96","Broadcast","802.11","116","Probe Request, SN=158, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"541","2023-03-21 23:04:44,813726","e2:09:68:27:f4:96","Broadcast","802.11","116","Probe Request, SN=159, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"542","2023-03-21 23:04:47,027476","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1039, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"543","2023-03-21 23:04:47,093573","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1042, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"544","2023-03-21 23:04:47,136562","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1044, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"545","2023-03-21 23:04:49,176917","","","802.11","1371","Unknown protocol version: 3[Malformed Packet]"
"546","2023-03-21 23:04:50,083732","75:90:da:73:c0:21","75:90:da:73:c0:21 (75:90:da:73:c0:21) (SA)","802.11","411","PV1 Reserved"
"547","2023-03-21 23:04:52,372303","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1053, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"548","2023-03-21 23:04:52,394439","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1054, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"549","2023-03-21 23:04:52,415125","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1055, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"550","2023-03-21 23:04:53,014826","","","802.11","299","Unknown protocol version: 2[Malformed Packet]"
"551","2023-03-21 23:04:57,504303","b4:eb:f5:0b:f3:5e","b4:eb:f5:0b:f3:5e (b4:eb:f5:0b:f3:5e) (SA)","802.11","811","PV1 Control"
"552","2023-03-21 23:04:57,872929","","","802.11","779","Unknown protocol version: 3[Malformed Packet]"
"553","2023-03-21 23:05:00,885447","91:a9:99:b5:d4:a7 (91:a9:99:b5:d4:a7) (TA)","ce:cd:ad:d6:9a:8b (ce:cd:ad:d6:9a:8b) (RA)","802.11","1243","PV1 Management"
"554","2023-03-21 23:05:02,526005","","","802.11","10","Beacon frame[Malformed Packet]"
"555","2023-03-21 23:05:03,357388","aa:95:bf:79:9c:d3","Broadcast","802.11","134","Beacon frame, SN=944, FN=0, Flags=........, BI=101, SSID=""Zflip3 de junior""[Malformed Packet: length of contained item exceeds length of containing item]"
"556","2023-03-21 23:05:03,363277","df:e1:67:c3:ea:d6 (df:e1:67:c3:ea:d6) (TA)","48:88:be:61:09:ee (48:88:be:61:09:ee) (DA)","802.11","795","PV1 QoS Data - with one SID"
"557","2023-03-21 23:05:03,464127","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1099, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"558","2023-03-21 23:05:03,636267","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1107, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"559","2023-03-21 23:05:03,664003","","","802.11","1035","Unrecognized (Reserved frame), Flags=op....FT"
"560","2023-03-21 23:05:03,664193","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1108, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"561","2023-03-21 23:05:03,679754","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1109, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"562","2023-03-21 23:05:05,739210","52:be:eb:b3:76:2f","Broadcast","802.11","116","Probe Request, SN=3719, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"563","2023-03-21 23:05:06,263484","bf:98:fb:52:cd:e0","bf:98:fb:52:cd:e0 (bf:98:fb:52:cd:e0) (SA)","802.11","1691","PV1 QoS Data - with one SID"
"564","2023-03-21 23:05:06,663104","","","802.11","1328","Unknown protocol version: 2[Malformed Packet]"
"565","2023-03-21 23:05:08,072845","d5:d0:32:71:c0:2b","45:c9:6f:6a:0c:e1","802.11","3419","Fragmented IEEE 802.11 frame"
"566","2023-03-21 23:05:08,925845","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1118, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"567","2023-03-21 23:05:08,946015","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1119, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"568","2023-03-21 23:05:09,184354","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1130, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"569","2023-03-21 23:05:09,204179","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1131, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"570","2023-03-21 23:05:11,227768","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"571","2023-03-21 23:05:12,522518","","","802.11","1995","Unknown protocol version: 3[Malformed Packet]"
"572","2023-03-21 23:05:14,127068","","","802.11","2011","Unknown protocol version: 2[Malformed Packet]"
"573","2023-03-21 23:05:14,637756","AlticeLa_58:a1:00","Spanning-tree-(for-bridges)_00","802.11","86","Data, SN=2178, FN=0, Flags=.p....F."
"574","2023-03-21 23:05:14,640461","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1149, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"575","2023-03-21 23:05:14,684233","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1151, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"576","2023-03-21 23:05:14,749560","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1154, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"577","2023-03-21 23:05:14,813079","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1157, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"578","2023-03-21 23:05:15,452120","0c:db:ef:e6:a2:e4","65:cb:67:4a:0e:e9","802.11","2491","Acknowledgement (No data), SN=850, FN=3, Flags=o.mP.MF."
"579","2023-03-21 23:05:15,744495","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"580","2023-03-21 23:05:15,793762","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"581","2023-03-21 23:05:15,861305","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"582","2023-03-21 23:05:15,924951","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"583","2023-03-21 23:05:15,984987","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"584","2023-03-21 23:05:20,034044","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1165, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"585","2023-03-21 23:05:20,187920","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1172, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"586","2023-03-21 23:05:20,207282","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1173, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"587","2023-03-21 23:05:20,422602","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1183, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"588","2023-03-21 23:05:21,141402","","","802.11","1691","Unknown protocol version: 3[Malformed Packet]"
"589","2023-03-21 23:05:21,394340","2c:db:ef:f6:62:e4","43:49:66:6a:cc:e9","802.11","1435","Acknowledgement (No data), SN=2899, FN=7, Flags=o.mP.MF."
"590","2023-03-21 23:05:24,646694","","","802.11","10","Beacon frame[Malformed Packet]"
"591","2023-03-21 23:05:25,709257","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1194, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"592","2023-03-21 23:05:25,729699","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1195, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"593","2023-03-21 23:05:25,773607","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1197, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"594","2023-03-21 23:05:28,131558","","","802.11","3243","Unknown protocol version: 3[Malformed Packet]"
"595","2023-03-21 23:05:29,756876","9a:b1:22:35:63:88","Broadcast","802.11","85","Probe Request, SN=938, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"596","2023-03-21 23:05:29,763702","be:0e:6c:36:56:4a","Broadcast","802.11","85","Probe Request, SN=1809, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"597","2023-03-21 23:05:31,017443","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1206, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"598","2023-03-21 23:05:31,038110","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1207, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"599","2023-03-21 23:05:31,061305","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1208, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"600","2023-03-21 23:05:31,080944","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1209, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"601","2023-03-21 23:05:31,103220","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1210, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"602","2023-03-21 23:05:31,124193","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1211, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"603","2023-03-21 23:05:31,469411","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1227, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"604","2023-03-21 23:05:36,145355","9b:6d:1d:6b:f3:fc","9b:6d:1d:6b:f3:fc (9b:6d:1d:6b:f3:fc) (SA)","802.11","2923","PV1 Management[Malformed Packet]"
"605","2023-03-21 23:05:36,542454","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1228, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"606","2023-03-21 23:05:36,562951","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1229, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"607","2023-03-21 23:05:36,971719","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1248, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"608","2023-03-21 23:05:36,991958","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1249, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"609","2023-03-21 23:05:40,867513","Edgecore_ad:78:84 (15:44:8f:ad:78:84) (TA)","cb:c6:0b:8f:b1:7c (cb:c6:0b:8f:b1:7c) (DA)","802.11","2891","PV1 QoS Data - with one SID"
"610","2023-03-21 23:05:41,461473","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"611","2023-03-21 23:05:42,260245","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"612","2023-03-21 23:05:42,260341","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1259, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"613","2023-03-21 23:05:42,295157","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1261, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"614","2023-03-21 23:05:42,422981","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1267, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"615","2023-03-21 23:05:42,508983","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1271, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"616","2023-03-21 23:05:43,523050","b6:38:15:81:42:e0","Broadcast","802.11","108","Probe Request, SN=2317, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"617","2023-03-21 23:05:43,577701","b6:38:15:81:42:e0","Broadcast","802.11","108","Probe Request, SN=2320, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"618","2023-03-21 23:05:43,599801","b6:38:15:81:42:e0","Broadcast","802.11","108","Probe Request, SN=2321, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"619","2023-03-21 23:05:43,619745","b6:38:15:81:42:e0","Broadcast","802.11","108","Probe Request, SN=2322, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"620","2023-03-21 23:05:44,130186","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"621","2023-03-21 23:05:46,883029","","","802.11","2347","Unknown protocol version: 2[Malformed Packet]"
"622","2023-03-21 23:05:47,669278","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1276, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"623","2023-03-21 23:05:47,688747","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1277, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"624","2023-03-21 23:05:48,334640","","","802.11","1931","Unknown protocol version: 3[Malformed Packet]"
"625","2023-03-21 23:05:52,063648","","","802.11","2347","Unknown protocol version: 3[Malformed Packet]"
"626","2023-03-21 23:05:52,207671","31:5f:28:b5:14:57 (31:5f:28:b5:14:57) (TA)","1e:31:dd:3e:db:94 (1e:31:dd:3e:db:94) (RA)","802.11","3083","PV1 QoS Data - no SIDs"
"627","2023-03-21 23:05:53,199032","2f:7a:b1:6a:4e:df (2f:7a:b1:6a:4e:df) (TA)","90:d8:a6:5a:1f:17 (90:d8:a6:5a:1f:17) (DA)","802.11","1661","PV1 Reserved"
"628","2023-03-21 23:05:53,230785","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1300, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"629","2023-03-21 23:05:53,251433","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1301, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"630","2023-03-21 23:05:53,318137","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1304, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"631","2023-03-21 23:05:53,331888","AID 0x0532","51:ae:1f:ce:ed:05 (51:ae:1f:ce:ed:05) (RA)","802.11","2171","PV1 Reserved"
"632","2023-03-21 23:05:54,135603","","","802.11","10","Beacon frame[Malformed Packet]"
"633","2023-03-21 23:05:56,186840","93:ac:bf:f6:45:ae","a9:8e:4e:ac:f8:c0","802.11","59","Fragmented IEEE 802.11 frame"
"634","2023-03-21 23:05:56,920590","ee:4e:46:d4:1f:92","8a:82:90:18:ad:77","802.11","1659","CF-Poll (No data), SN=3277, FN=13, Flags=.pmP.M.T"
"635","2023-03-21 23:05:57,467471","46:a1:9f:b4:47:6f","3f:a3:89:3a:9f:2c","802.11","2683","Data + CF-Ack, SN=61, FN=6, Flags=.p.PR..."
"636","2023-03-21 23:05:57,875675","","","802.11","2891","Unknown protocol version: 2[Malformed Packet]"
"637","2023-03-21 23:05:58,628295","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1316, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"638","2023-03-21 23:05:58,648487","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1317, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"639","2023-03-21 23:05:58,692013","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1319, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"640","2023-03-21 23:05:58,714486","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1320, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"641","2023-03-21 23:05:59,036160","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1335, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"642","2023-03-21 23:05:59,059033","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1336, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"643","2023-03-21 23:05:59,079405","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1337, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"644","2023-03-21 23:06:00,010677","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"645","2023-03-21 23:06:00,074210","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"646","2023-03-21 23:06:00,841217","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"647","2023-03-21 23:06:00,910041","99:51:29:e0:b5:d3","ff:f7:32:9a:db:3f","802.11","95","Beacon frame, SN=1224, FN=6, Flags=........, BI=25622"
"648","2023-03-21 23:06:01,126235","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"649","2023-03-21 23:06:02,708839","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"650","2023-03-21 23:06:02,893656","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"651","2023-03-21 23:06:03,828376","9e:34:55:74:e1:3f","Broadcast","802.11","141","Probe Request, SN=274, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"652","2023-03-21 23:06:03,834394","11:70:2f:f9:19:10","dd:f8:36:d3:68:28","802.11","91","CF-Ack/Poll (No data), SN=2188, FN=5, Flags=..mP.MF."
"653","2023-03-21 23:06:03,997451","9e:34:55:74:e1:3f","Broadcast","802.11","141","Probe Request, SN=276, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"654","2023-03-21 23:06:04,008399","9e:34:55:74:e1:3f","Broadcast","802.11","141","Probe Request, SN=277, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"655","2023-03-21 23:06:04,315450","9e:34:55:74:e1:3f","Broadcast","802.11","141","Probe Request, SN=283, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"656","2023-03-21 23:06:04,430927","ce:e1:8f:b0:ec:bf","ce:e1:8f:b0:ec:bf (ce:e1:8f:b0:ec:bf) (SA)","802.11","2043","PV1 Control[Malformed Packet]"
"657","2023-03-21 23:06:04,471388","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1353, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"658","2023-03-21 23:06:04,493578","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1354, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"659","2023-03-21 23:06:04,512907","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1355, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"660","2023-03-21 23:06:04,556339","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1357, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"661","2023-03-21 23:06:04,587369","","","802.11","1067","Unknown protocol version: 2[Malformed Packet]"
"662","2023-03-21 23:06:05,238936","9e:34:55:74:e1:3f","Broadcast","802.11","141","Probe Request, SN=301, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"663","2023-03-21 23:06:05,785927","42:17:3e:06:b0:2a","Broadcast","802.11","141","Probe Request, SN=466, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"664","2023-03-21 23:06:05,825220","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"665","2023-03-21 23:06:06,669287","6e:9e:2d:2a:1d:86","Broadcast","802.11","141","Probe Request, SN=478, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"666","2023-03-21 23:06:06,674694","6e:9e:2d:2a:1d:86","Broadcast","802.11","141","Probe Request, SN=479, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"667","2023-03-21 23:06:06,685638","6e:9e:2d:2a:1d:86","Broadcast","802.11","141","Probe Request, SN=480, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"668","2023-03-21 23:06:06,874069","6e:9e:2d:2a:1d:86","Broadcast","802.11","141","Probe Request, SN=483, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"669","2023-03-21 23:06:07,382065","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"670","2023-03-21 23:06:07,549648","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"671","2023-03-21 23:06:08,142149","3e:d7:05:f5:17:77","Broadcast","802.11","141","Probe Request, SN=1035, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"672","2023-03-21 23:06:08,520791","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"673","2023-03-21 23:06:08,592272","3e:d7:05:f5:17:77","Broadcast","802.11","141","Probe Request, SN=1041, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"674","2023-03-21 23:06:08,603285","3e:d7:05:f5:17:77","Broadcast","802.11","141","Probe Request, SN=1042, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"675","2023-03-21 23:06:08,770529","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"676","2023-03-21 23:06:09,043360","3e:d7:05:f5:17:77","Broadcast","802.11","141","Probe Request, SN=1050, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"677","2023-03-21 23:06:09,068729","3e:d7:05:f5:17:77","Broadcast","802.11","141","Probe Request, SN=1052, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"678","2023-03-21 23:06:09,718114","","","802.11","1661","Unknown protocol version: 2[Malformed Packet]"
"679","2023-03-21 23:06:09,740131","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"680","2023-03-21 23:06:09,756969","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1364, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"681","2023-03-21 23:06:09,776224","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1365, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"682","2023-03-21 23:06:09,819680","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1367, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"683","2023-03-21 23:06:09,861249","","","802.11","2171","Unknown protocol version: 2[Malformed Packet]"
"684","2023-03-21 23:06:09,949843","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1373, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"685","2023-03-21 23:06:13,239434","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"686","2023-03-21 23:06:13,298813","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"687","2023-03-21 23:06:15,305484","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1387, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"688","2023-03-21 23:06:15,345668","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1389, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"689","2023-03-21 23:06:15,475488","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1395, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"690","2023-03-21 23:06:15,518521","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1397, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"691","2023-03-21 23:06:15,585806","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1400, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"692","2023-03-21 23:06:15,628611","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=1402, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
